fecha,hora,mmsi,nombre,zona
2026-09-08,15:50:10,755120000,YERUTI I,SanLorenzo
2026-09-08,15:50:10,701006297,ANTONIO MARIA FERRO,SanLorenzo
2026-09-08,15:50:10,477932500,ROSCO BANYAN,SanLorenzo
2026-09-08,15:50:10,701001264,TRIUNFOS,SanLorenzo
2026-09-08,15:50:10,311000195,CS SARAFINA,SanLorenzo
2026-09-08,15:50:10,701006926,FAVORITO SAN ANTONIO,SanLorenzo
2026-09-08,15:50:10,701006675,CAMPEADOR,SanLorenzo
2026-09-08,15:50:10,701001511,DONA MARIA ANA,SanLorenzo
2026-09-08,15:50:10,701006900,DON MARIO I,SanLorenzo
2026-09-08,15:50:10,701006803,ANTONIO PUGLIESE,SanLorenzo
2026-09-08,15:50:10,755085000,DON MAURICIO G,SanLorenzo
2026-09-08,15:50:10,701001307,MAX DREAM,SanLorenzo
2026-09-08,15:50:10,755001797,PARAPITI.,SanLorenzo
2026-09-08,15:50:10,701001024,ALBERTO CACHIARELLI,SanLorenzo
2026-09-08,15:50:10,212026000,AGIOS KONSTANTINOS,SanLorenzo
2026-09-08,15:50:10,701006899,DON BASILIO,SanLorenzo
2026-09-08,15:50:10,636023256,INGENUITY,Rosario
2026-09-08,15:50:10,314952000,DSM HARBOUR,Rosario
2026-09-08,15:50:10,636024066,,Rosario
2026-09-08,15:50:10,255916599,RANA,Rosario
2026-09-08,15:50:10,755134000,LADOCE H,Rosario
2026-09-08,15:50:10,701153000,PAULINO C,Rosario
2026-09-08,15:50:10,701001024,,Rosario
2026-09-08,15:50:10,538090690,LEONARDO,Rosario
2026-09-08,15:50:10,701503000,GC77 GFO SAN MATIAS,Rosario
2026-09-08,15:50:10,352006388,NORSE BORNHOLM,Rosario
2026-09-08,15:50:10,701006443,MAYU,Rosario
2026-09-08,15:50:10,538006458,ODYSSEUS N,Rosario
2026-09-08,15:50:10,563054100,MTM BIG APPLE,Rosario
2026-09-08,15:50:10,352001142,GLORY FIRST,Rosario
2026-09-08,15:50:10,636024043,TG CRAB,Rosario
2026-09-08,15:50:10,563169600,CRYSTAL,Rosario
2026-09-08,15:50:10,538009547,MEDITERRANEAN SPIRIT,Rosario
2026-09-08,15:50:10,755991013,,Rosario
2026-09-08,15:50:10,7010004,,Rosario
2026-09-08,15:50:10,636015971,STOLT ZULU,Rosario
2026-09-08,15:50:10,636023897,ANNELIESE,Rosario
2026-09-08,15:50:10,538010532,DEANA,Rosario
2026-09-08,15:50:10,352006096,PALEXPO,Rosario
2026-09-08,15:50:10,701006740,GUILLERMO C,Rosario
2026-09-08,15:50:10,352004948,OBE UNITY,Rosario
2026-09-08,15:50:10,255915742,BOCHEM CASABLANCA,Rosario
2026-09-08,15:50:10,720671000,IB ROSARIO,Rosario
2026-09-08,15:50:10,636025133,YAMI BENEFIT,Rosario
2026-09-08,15:50:10,701006899,,Rosario
2026-09-08,15:50:10,341694002,H7 HSB5,Rosario
2026-09-08,15:50:10,538012594,KAPETANIOS,Rosario
2026-09-08,15:50:10,701001307,,Rosario
2026-09-08,15:50:10,755001797,PARAPITI.,Rosario
2026-09-08,15:50:10,755003696,MADELEINE I,Rosario
2026-09-08,15:50:10,755055000,RAUL D,Rosario
2026-09-08,15:50:10,701006396,VB RECOLETA,Rosario
2026-09-08,15:50:10,755120000,YERUTI I,Rosario
2026-09-08,15:50:10,701006858,CUECA,Rosario
2026-09-08,15:50:10,701006297,ANTONIO MARIA FERRO,Rosario
2026-09-08,15:50:10,477932500,ROSCO BANYAN,Rosario
2026-09-08,15:50:10,701001264,TRIUNFOS,Rosario
2026-09-08,15:50:10,311000195,CS SARAFINA,Rosario
2026-09-08,15:50:10,701006926,FAVORITO SAN ANTONIO,Rosario
2026-09-08,15:50:10,701006675,,Rosario
2026-09-08,15:50:10,701001511,DONA MARIA ANA,Rosario
2026-09-08,15:50:10,755085000,DON MAURICIO G,Rosario
2026-09-08,15:50:10,212026000,AGIOS KONSTANTINOS,Rosario
2026-09-08,15:50:10,755167000,GF BOQUERON,Rosario
2026-09-08,15:50:10,701006856,PILCOMAYO,Rosario
2026-09-08,15:50:10,314738000,F LINE,DelGuazu
2026-09-08,15:50:10,755143000,RAGNAR,DelGuazu
2026-09-08,15:50:10,636026435,TAI KNOWLEDGE,DelGuazu
2026-09-08,15:50:10,701006685,AZALEA,DelGuazu
2026-09-08,15:50:10,701006412,IQUIQUE,DelGuazu
2026-09-08,15:50:10,312536000,SOFIA,DelGuazu
2026-09-08,15:50:10,720041000,LA GLORIA,DelGuazu
2026-09-08,15:50:10,701006933,,BellaVista
2026-09-08,15:50:10,755156000,,BellaVista
2026-09-08,15:50:10,755008000,SARA A,BellaVista
2026-09-08,15:50:10,755109000,INTREPIDO,BellaVista
2026-09-08,15:50:10,755002724,SANTA MARIA,BellaVista
2026-09-08,16:00:11,701006966,,SanLorenzo
2026-09-08,16:00:11,257897000,,SanLorenzo
2026-09-08,16:00:11,538090690,LEONARDO,SanLorenzo
2026-09-08,16:00:11,701503000,GC77 GFO SAN MATIAS,SanLorenzo
2026-09-08,16:00:11,352006388,NORSE BORNHOLM,SanLorenzo
2026-09-08,16:00:11,755003696,,SanLorenzo
2026-09-08,16:00:11,538006458,ODYSSEUS N,SanLorenzo
2026-09-08,16:00:11,563054100,MTM BIG APPLE,SanLorenzo
2026-09-08,16:00:11,563169600,CRYSTAL,SanLorenzo
2026-09-08,16:00:11,636024043,TG CRAB,SanLorenzo
2026-09-08,16:00:11,755003887,MARIA A,SanLorenzo
2026-09-08,16:00:11,538009547,MEDITERRANEAN SPIRIT,SanLorenzo
2026-09-08,16:00:11,311016600,CS CAPRICE,SanLorenzo
2026-09-08,16:00:11,255916599,RANA,SanLorenzo
2026-09-08,16:00:11,636023728,TAI STEADINESS,SanLorenzo
2026-09-08,16:00:11,7010004,,SanLorenzo
2026-09-08,16:00:11,636023256,INGENUITY,SanLorenzo
2026-09-08,16:00:11,636015971,STOLT ZULU,SanLorenzo
2026-09-08,16:00:11,755004073,,SanLorenzo
2026-09-08,16:00:11,636023897,ANNELIESE,SanLorenzo
2026-09-08,16:00:11,538010532,DEANA,SanLorenzo
2026-09-08,16:00:11,563151400,FRANCESCO,SanLorenzo
2026-09-08,16:00:11,352006096,PALEXPO,SanLorenzo
2026-09-08,16:00:11,352004948,OBE UNITY,SanLorenzo
2026-09-08,16:00:11,255915742,BOCHEM CASABLANCA,SanLorenzo
2026-09-08,16:00:11,720671000,IB ROSARIO,SanLorenzo
2026-09-08,16:00:11,636025133,YAMI BENEFIT,SanLorenzo
2026-09-08,16:00:11,701006899,DON BASILIO,SanLorenzo
2026-09-08,16:00:11,538012594,KAPETANIOS,SanLorenzo
2026-09-08,16:00:11,701153000,PAULINO C,SanLorenzo
2026-09-08,16:00:11,341694002,H7 HSB5,SanLorenzo
2026-09-08,16:00:11,720694000,IB LADARIO,SanLorenzo
2026-09-08,16:00:11,701006638,,SanLorenzo
2026-09-08,16:00:11,636024066,K BEREKET,SanLorenzo
2026-09-08,16:00:11,755032000,RUBEN H,SanLorenzo
2026-09-08,16:00:11,755120000,YERUTI I,SanLorenzo
2026-09-08,16:00:11,755055000,RAUL D,SanLorenzo
2026-09-08,16:00:11,701006443,MAYU,SanLorenzo
2026-09-08,16:00:11,701006740,GUILLERMO C,SanLorenzo
2026-09-08,16:00:11,755085000,DON MAURICIO G,SanLorenzo
2026-09-08,16:00:11,755991013,PUMA,SanLorenzo
2026-09-08,16:00:11,755134000,LADOCE H,SanLorenzo
2026-09-08,16:00:11,701006297,ANTONIO MARIA FERRO,SanLorenzo
2026-09-08,16:00:11,701006396,VB RECOLETA,SanLorenzo
2026-09-08,16:00:11,701006858,CUECA,SanLorenzo
2026-09-08,16:00:11,701006926,FAVORITO SAN ANTONIO,SanLorenzo
2026-09-08,16:00:11,477932500,ROSCO BANYAN,SanLorenzo
2026-09-08,16:00:11,701001511,DONA MARIA ANA,SanLorenzo
2026-09-08,16:00:11,311000195,CS SARAFINA,SanLorenzo
2026-09-08,16:00:11,701001264,TRIUNFOS,SanLorenzo
2026-09-08,16:00:11,701006803,ANTONIO PUGLIESE,SanLorenzo
2026-09-08,16:00:11,701006900,DON MARIO I,SanLorenzo
2026-09-08,16:00:11,701001307,MAX DREAM,SanLorenzo
2026-09-08,16:00:11,701006675,CAMPEADOR,SanLorenzo
2026-09-08,16:00:11,755001797,PARAPITI.,SanLorenzo
2026-09-08,16:00:11,701001024,ALBERTO CACHIARELLI,SanLorenzo
2026-09-08,16:00:11,212026000,AGIOS KONSTANTINOS,SanLorenzo
2026-09-08,16:00:11,636023256,,Rosario
2026-09-08,16:00:11,701006740,GUILLERMO C,Rosario
2026-09-08,16:00:11,314952000,DSM HARBOUR,Rosario
2026-09-08,16:00:11,720671000,IB ROSARIO,Rosario
2026-09-08,16:00:11,538090690,LEONARDO,Rosario
2026-09-08,16:00:11,701503000,GC77 GFO SAN MATIAS,Rosario
2026-09-08,16:00:11,352006388,NORSE BORNHOLM,Rosario
2026-09-08,16:00:11,538006458,ODYSSEUS N,Rosario
2026-09-08,16:00:11,563054100,MTM BIG APPLE,Rosario
2026-09-08,16:00:11,352001142,GLORY FIRST,Rosario
2026-09-08,16:00:11,563169600,CRYSTAL,Rosario
2026-09-08,16:00:11,636024043,TG CRAB,Rosario
2026-09-08,16:00:11,538009547,MEDITERRANEAN SPIRIT,Rosario
2026-09-08,16:00:11,701006443,MAYU,Rosario
2026-09-08,16:00:11,255916599,RANA,Rosario
2026-09-08,16:00:11,636023728,TAI STEADINESS,Rosario
2026-09-08,16:00:11,7010004,,Rosario
2026-09-08,16:00:11,636015971,STOLT ZULU,Rosario
2026-09-08,16:00:11,636023897,ANNELIESE,Rosario
2026-09-08,16:00:11,538010532,DEANA,Rosario
2026-09-08,16:00:11,352006096,PALEXPO,Rosario
2026-09-08,16:00:11,352004948,OBE UNITY,Rosario
2026-09-08,16:00:11,255915742,BOCHEM CASABLANCA,Rosario
2026-09-08,16:00:11,701001307,,Rosario
2026-09-08,16:00:11,636025133,YAMI BENEFIT,Rosario
2026-09-08,16:00:11,538012594,KAPETANIOS,Rosario
2026-09-08,16:00:11,701153000,,Rosario
2026-09-08,16:00:11,341694002,H7 HSB5,Rosario
2026-09-08,16:00:11,755167000,GF BOQUERON,Rosario
2026-09-08,16:00:11,755003696,MADELEINE I,Rosario
2026-09-08,16:00:11,755120000,YERUTI I,Rosario
2026-09-08,16:00:11,755055000,RAUL D,Rosario
2026-09-08,16:00:11,755085000,DON MAURICIO G,Rosario
2026-09-08,16:00:11,755991013,PUMA,Rosario
2026-09-08,16:00:11,701006297,ANTONIO MARIA FERRO,Rosario
2026-09-08,16:00:11,701006396,VB RECOLETA,Rosario
2026-09-08,16:00:11,701006858,CUECA,Rosario
2026-09-08,16:00:11,701006926,FAVORITO SAN ANTONIO,Rosario
2026-09-08,16:00:11,477932500,ROSCO BANYAN,Rosario
2026-09-08,16:00:11,701001511,DONA MARIA ANA,Rosario
2026-09-08,16:00:11,311000195,CS SARAFINA,Rosario
2026-09-08,16:00:11,701001264,TRIUNFOS,Rosario
2026-09-08,16:00:11,701006675,CAMPEADOR,Rosario
2026-09-08,16:00:11,755001797,PARAPITI.,Rosario
2026-09-08,16:00:11,701006856,PILCOMAYO,Rosario
2026-09-08,16:00:11,212026000,AGIOS KONSTANTINOS,Rosario
2026-09-08,16:00:11,636026435,TAI KNOWLEDGE,DelGuazu
2026-09-08,16:00:11,755143000,RAGNAR,DelGuazu
2026-09-08,16:00:11,701006412,IQUIQUE,DelGuazu
2026-09-08,16:00:11,720041000,LA GLORIA,DelGuazu
2026-09-08,16:00:11,701006401,,DelGuazu
2026-09-08,16:00:11,701006685,AZALEA,DelGuazu
2026-09-08,16:00:11,314738000,F LINE,DelGuazu
2026-09-08,16:00:11,312536000,SOFIA,DelGuazu
2026-09-08,16:00:11,701001057,,BellaVista
2026-09-08,16:00:11,755156000,,BellaVista
2026-09-08,16:00:11,755109000,INTREPIDO,BellaVista
2026-09-08,16:00:11,755002724,SANTA MARIA,BellaVista
2026-09-08,16:00:11,755111000,NA CHOLITA,BellaVista
2026-09-08,16:00:11,755007000,KARAI GUASU,BellaVista
2026-09-08,16:00:11,701006933,,BellaVista
2026-09-08,16:10:11,701006283,,SanLorenzo
2026-09-08,16:10:11,755167000,,SanLorenzo
2026-09-08,16:10:11,755003696,,SanLorenzo
2026-09-08,16:10:11,257897000,BOW FIRDA,SanLorenzo
2026-09-08,16:10:11,538090690,LEONARDO,SanLorenzo
2026-09-08,16:10:11,701503000,GC77 GFO SAN MATIAS,SanLorenzo
2026-09-08,16:10:11,755004073,,SanLorenzo
2026-09-08,16:10:11,538006458,ODYSSEUS N,SanLorenzo
2026-09-08,16:10:11,563054100,MTM BIG APPLE,SanLorenzo
2026-09-08,16:10:11,563169600,CRYSTAL,SanLorenzo
2026-09-08,16:10:11,755003887,MARIA A,SanLorenzo
2026-09-08,16:10:11,636024043,TG CRAB,SanLorenzo
2026-09-08,16:10:11,538009547,MEDITERRANEAN SPIRIT,SanLorenzo
2026-09-08,16:10:11,311016600,CS CAPRICE,SanLorenzo
2026-09-08,16:10:11,701006966,,SanLorenzo
2026-09-08,16:10:11,255916599,RANA,SanLorenzo
2026-09-08,16:10:11,7010004,,SanLorenzo
2026-09-08,16:10:11,636023256,INGENUITY,SanLorenzo
2026-09-08,16:10:11,701006899,DON BASILIO,SanLorenzo
2026-09-08,16:10:11,636015971,STOLT ZULU,SanLorenzo
2026-09-08,16:10:11,636023897,ANNELIESE,SanLorenzo
2026-09-08,16:10:11,538010532,DEANA,SanLorenzo
2026-09-08,16:10:11,563151400,FRANCESCO,SanLorenzo
2026-09-08,16:10:11,352006096,PALEXPO,SanLorenzo
2026-09-08,16:10:11,720694000,IB LADARIO,SanLorenzo
2026-09-08,16:10:11,255915742,BOCHEM CASABLANCA,SanLorenzo
2026-09-08,16:10:11,352004948,OBE UNITY,SanLorenzo
2026-09-08,16:10:11,701001307,MAX DREAM,SanLorenzo
2026-09-08,16:10:11,720671000,IB ROSARIO,SanLorenzo
2026-09-08,16:10:11,636025133,YAMI BENEFIT,SanLorenzo
2026-09-08,16:10:11,701153000,PAULINO C,SanLorenzo
2026-09-08,16:10:11,538012594,KAPETANIOS,SanLorenzo
2026-09-08,16:10:11,341694002,H7 HSB5,SanLorenzo
2026-09-08,16:10:11,636024066,K BEREKET,SanLorenzo
2026-09-08,16:10:11,701006443,MAYU,SanLorenzo
2026-09-08,16:10:11,755991013,PUMA,SanLorenzo
2026-09-08,16:10:11,755085000,DON MAURICIO G,SanLorenzo
2026-09-08,16:10:11,755032000,RUBEN H,SanLorenzo
2026-09-08,16:10:11,755055000,RAUL D,SanLorenzo
2026-09-08,16:10:11,701006740,GUILLERMO C,SanLorenzo
2026-09-08,16:10:11,755134000,LADOCE H,SanLorenzo
2026-09-08,16:10:11,755120000,YERUTI I,SanLorenzo
2026-09-08,16:10:11,701006396,VB RECOLETA,SanLorenzo
2026-09-08,16:10:11,701006297,ANTONIO MARIA FERRO,SanLorenzo
2026-09-08,16:10:11,477932500,ROSCO BANYAN,SanLorenzo
2026-09-08,16:10:11,701006858,CUECA,SanLorenzo
2026-09-08,16:10:11,701006926,FAVORITO SAN ANTONIO,SanLorenzo
2026-09-08,16:10:11,701006675,CAMPEADOR,SanLorenzo
2026-09-08,16:10:11,701001511,DONA MARIA ANA,SanLorenzo
2026-09-08,16:10:11,311000195,CS SARAFINA,SanLorenzo
2026-09-08,16:10:11,701006803,ANTONIO PUGLIESE,SanLorenzo
2026-09-08,16:10:11,701006900,DON MARIO I,SanLorenzo
2026-09-08,16:10:11,212026000,AGIOS KONSTANTINOS,SanLorenzo
2026-09-08,16:10:11,755001797,PARAPITI.,SanLorenzo
2026-09-08,16:10:11,701001024,ALBERTO CACHIARELLI,SanLorenzo
2026-09-08,16:10:11,314952000,DSM HARBOUR,Rosario
2026-09-08,16:10:11,755001797,PARAPITI.,Rosario
2026-09-08,16:10:11,720671000,IB ROSARIO,Rosario
2026-09-08,16:10:11,701001024,,Rosario
2026-09-08,16:10:11,538090690,LEONARDO,Rosario
2026-09-08,16:10:11,701503000,GC77 GFO SAN MATIAS,Rosario
2026-09-08,16:10:11,538006458,ODYSSEUS N,Rosario
2026-09-08,16:10:11,701001307,,Rosario
2026-09-08,16:10:11,563054100,MTM BIG APPLE,Rosario
2026-09-08,16:10:11,563169600,CRYSTAL,Rosario
2026-09-08,16:10:11,352001142,GLORY FIRST,Rosario
2026-09-08,16:10:11,636024043,TG CRAB,Rosario
2026-09-08,16:10:11,538009547,MEDITERRANEAN SPIRIT,Rosario
2026-09-08,16:10:11,255916599,RANA,Rosario
2026-09-08,16:10:11,636023256,,Rosario
2026-09-08,16:10:11,7010004,,Rosario
2026-09-08,16:10:11,636015971,STOLT ZULU,Rosario
2026-09-08,16:10:11,636023897,ANNELIESE,Rosario
2026-09-08,16:10:11,538010532,DEANA,Rosario
2026-09-08,16:10:11,352006096,PALEXPO,Rosario
2026-09-08,16:10:11,352004948,OBE UNITY,Rosario
2026-09-08,16:10:11,255915742,BOCHEM CASABLANCA,Rosario
2026-09-08,16:10:11,755991013,PUMA,Rosario
2026-09-08,16:10:11,701006443,MAYU,Rosario
2026-09-08,16:10:11,636025133,YAMI BENEFIT,Rosario
2026-09-08,16:10:11,341694002,H7 HSB5,Rosario
2026-09-08,16:10:11,701153000,PAULINO C,Rosario
2026-09-08,16:10:11,538012594,KAPETANIOS,Rosario
2026-09-08,16:10:11,701006926,FAVORITO SAN ANTONIO,Rosario
2026-09-08,16:10:11,701006675,CAMPEADOR,Rosario
2026-09-08,16:10:11,755003696,MADELEINE I,Rosario
2026-09-08,16:10:11,755085000,DON MAURICIO G,Rosario
2026-09-08,16:10:11,701006740,GUILLERMO C,Rosario
2026-09-08,16:10:11,755055000,RAUL D,Rosario
2026-09-08,16:10:11,755120000,YERUTI I,Rosario
2026-09-08,16:10:11,701006396,VB RECOLETA,Rosario
2026-09-08,16:10:11,701006297,ANTONIO MARIA FERRO,Rosario
2026-09-08,16:10:11,477932500,ROSCO BANYAN,Rosario
2026-09-08,16:10:11,701006858,CUECA,Rosario
2026-09-08,16:10:11,701001264,TRIUNFOS,Rosario
2026-09-08,16:10:11,701001511,DONA MARIA ANA,Rosario
2026-09-08,16:10:11,311000195,CS SARAFINA,Rosario
2026-09-08,16:10:11,212026000,AGIOS KONSTANTINOS,Rosario
2026-09-08,16:10:11,701006856,PILCOMAYO,Rosario
2026-09-08,16:10:11,755143000,RAGNAR,DelGuazu
2026-09-08,16:10:11,538009372,,DelGuazu
2026-09-08,16:10:11,314738000,F LINE,DelGuazu
2026-09-08,16:10:11,701006412,IQUIQUE,DelGuazu
2026-09-08,16:10:11,312536000,SOFIA,DelGuazu
2026-09-08,16:10:11,720041000,LA GLORIA,DelGuazu
2026-09-08,16:10:11,755241100,,BellaVista
2026-09-08,16:10:11,755156000,,BellaVista
2026-09-08,16:10:11,701001057,,BellaVista
2026-09-08,16:10:11,755002724,SANTA MARIA,BellaVista
2026-09-08,16:10:11,755111000,NA CHOLITA,BellaVista
2026-09-08,16:10:11,755008000,SARA A,BellaVista
2026-09-08,16:10:11,755109000,INTREPIDO,BellaVista
2026-09-08,16:20:10,538012594,KAPETANIOS,SanLorenzo
2026-09-08,16:20:10,701006736,,SanLorenzo
2026-09-08,16:20:10,255916599,RANA,SanLorenzo
2026-09-08,16:20:10,538090690,LEONARDO,SanLorenzo
2026-09-08,16:20:10,701503000,GC77 GFO SAN MATIAS,SanLorenzo
2026-09-08,16:20:10,352006388,NORSE BORNHOLM,SanLorenzo
2026-09-08,16:20:10,538006458,ODYSSEUS N,SanLorenzo
2026-09-08,16:20:10,563054100,MTM BIG APPLE,SanLorenzo
2026-09-08,16:20:10,563169600,CRYSTAL,SanLorenzo
2026-09-08,16:20:10,636024043,TG CRAB,SanLorenzo
2026-09-08,16:20:10,755003887,MARIA A,SanLorenzo
2026-09-08,16:20:10,538009547,MEDITERRANEAN SPIRIT,SanLorenzo
2026-09-08,16:20:10,311016600,CS CAPRICE,SanLorenzo
2026-09-08,16:20:10,636023256,INGENUITY,SanLorenzo
2026-09-08,16:20:10,636023728,TAI STEADINESS,SanLorenzo
2026-09-08,16:20:10,636015971,STOLT ZULU,SanLorenzo
2026-09-08,16:20:10,636023897,ANNELIESE,SanLorenzo
2026-09-08,16:20:10,563151400,FRANCESCO,SanLorenzo
2026-09-08,16:20:10,352006096,PALEXPO,SanLorenzo
2026-09-08,16:20:10,755004073,MBIGUA\,SanLorenzo
2026-09-08,16:20:10,720694000,IB LADARIO,SanLorenzo
2026-09-08,16:20:10,352004948,OBE UNITY,SanLorenzo
2026-09-08,16:20:10,255915742,BOCHEM CASABLANCA,SanLorenzo
2026-09-08,16:20:10,563319600,CUTLASS GALAXY,SanLorenzo
2026-09-08,16:20:10,257897000,BOW FIRDA,SanLorenzo
2026-09-08,16:20:10,720671000,IB ROSARIO,SanLorenzo
2026-09-08,16:20:10,636025133,YAMI BENEFIT,SanLorenzo
2026-09-08,16:20:10,701006858,CUECA,SanLorenzo
2026-09-08,16:20:10,311000195,CS SARAFINA,SanLorenzo
2026-09-08,16:20:10,701001264,TRIUNFOS,SanLorenzo
2026-09-08,16:20:10,701006926,FAVORITO SAN ANTONIO,SanLorenzo
2026-09-08,16:20:10,755134000,LADOCE H,SanLorenzo
2026-09-08,16:20:10,701006803,ANTONIO PUGLIESE,SanLorenzo
2026-09-08,16:20:10,701006900,DON MARIO I,SanLorenzo
2026-09-08,16:20:10,701006966,TIGRE,SanLorenzo
2026-09-08,16:20:10,341694002,H7 HSB5,SanLorenzo
2026-09-08,16:20:10,701153000,PAULINO C,SanLorenzo
2026-09-08,16:20:10,477932500,ROSCO BANYAN,SanLorenzo
2026-09-08,16:20:10,701006638,CAROLINA,SanLorenzo
2026-09-08,16:20:10,755003610,DON ABRAHAM.,SanLorenzo
2026-09-08,16:20:10,755002470,DONA CARMEN,SanLorenzo
2026-09-08,16:20:10,701001307,MAX DREAM,SanLorenzo
2026-09-08,16:20:10,538010532,DEANA,SanLorenzo
2026-09-08,16:20:10,755001797,PARAPITI.,SanLorenzo
2026-09-08,16:20:10,701006899,DON BASILIO,SanLorenzo
2026-09-08,16:20:10,636024066,K BEREKET,SanLorenzo
2026-09-08,16:20:10,755991013,PUMA,SanLorenzo
2026-09-08,16:20:10,701006443,MAYU,SanLorenzo
2026-09-08,16:20:10,755085000,DON MAURICIO G,SanLorenzo
2026-09-08,16:20:10,755032000,RUBEN H,SanLorenzo
2026-09-08,16:20:10,701006396,VB RECOLETA,SanLorenzo
2026-09-08,16:20:10,701006297,ANTONIO MARIA FERRO,SanLorenzo
2026-09-08,16:20:10,755055000,RAUL D,SanLorenzo
2026-09-08,16:20:10,755120000,YERUTI I,SanLorenzo
2026-09-08,16:20:10,701001511,DONA MARIA ANA,SanLorenzo
2026-09-08,16:20:10,212026000,AGIOS KONSTANTINOS,SanLorenzo
2026-09-08,16:20:10,701001024,ALBERTO CACHIARELLI,SanLorenzo
2026-09-08,16:20:10,701001024,,Rosario
2026-09-08,16:20:10,701006740,GUILLERMO C,Rosario
2026-09-08,16:20:10,563169600,CRYSTAL,Rosario
2026-09-08,16:20:10,755001797,PARAPITI.,Rosario
2026-09-08,16:20:10,255916599,RANA,Rosario
2026-09-08,16:20:10,352004948,OBE UNITY,Rosario
2026-09-08,16:20:10,636024066,,Rosario
2026-09-08,16:20:10,538090690,LEONARDO,Rosario
2026-09-08,16:20:10,701503000,GC77 GFO SAN MATIAS,Rosario
2026-09-08,16:20:10,352006388,NORSE BORNHOLM,Rosario
2026-09-08,16:20:10,538006458,ODYSSEUS N,Rosario
2026-09-08,16:20:10,563054100,MTM BIG APPLE,Rosario
2026-09-08,16:20:10,352001142,GLORY FIRST,Rosario
2026-09-08,16:20:10,636024043,TG CRAB,Rosario
2026-09-08,16:20:10,538009547,MEDITERRANEAN SPIRIT,Rosario
2026-09-08,16:20:10,636023256,INGENUITY,Rosario
2026-09-08,16:20:10,314952000,,Rosario
2026-09-08,16:20:10,636023728,TAI STEADINESS,Rosario
2026-09-08,16:20:10,311002230,,Rosario
2026-09-08,16:20:10,636015971,STOLT ZULU,Rosario
2026-09-08,16:20:10,636023897,ANNELIESE,Rosario
2026-09-08,16:20:10,755991013,PUMA,Rosario
2026-09-08,16:20:10,352006096,PALEXPO,Rosario
2026-09-08,16:20:10,255915742,BOCHEM CASABLANCA,Rosario
2026-09-08,16:20:10,720671000,,Rosario
2026-09-08,16:20:10,636025133,YAMI BENEFIT,Rosario
2026-09-08,16:20:10,701001307,,Rosario
2026-09-08,16:20:10,701006443,MAYU,Rosario
2026-09-08,16:20:10,538012594,KAPETANIOS,Rosario
2026-09-08,16:20:10,341694002,H7 HSB5,Rosario
2026-09-08,16:20:10,311000195,CS SARAFINA,Rosario
2026-09-08,16:20:10,563319600,,Rosario
2026-09-08,16:20:10,755167000,GF BOQUERON,Rosario
2026-09-08,16:20:10,755085000,DON MAURICIO G,Rosario
2026-09-08,16:20:10,701006396,VB RECOLETA,Rosario
2026-09-08,16:20:10,701006297,ANTONIO MARIA FERRO,Rosario
2026-09-08,16:20:10,755055000,RAUL D,Rosario
2026-09-08,16:20:10,755120000,YERUTI I,Rosario
2026-09-08,16:20:10,477932500,ROSCO BANYAN,Rosario
2026-09-08,16:20:10,701006858,CUECA,Rosario
2026-09-08,16:20:10,701001511,DONA MARIA ANA,Rosario
2026-09-08,16:20:10,701006926,FAVORITO SAN ANTONIO,Rosario
2026-09-08,16:20:10,701001264,TRIUNFOS,Rosario
2026-09-08,16:20:10,538010532,DEANA,Rosario
2026-09-08,16:20:10,212026000,AGIOS KONSTANTINOS,Rosario
2026-09-08,16:20:10,701006856,PILCOMAYO,Rosario
2026-09-08,16:20:10,755003696,MADELEINE I,Rosario
2026-09-08,16:20:10,314738000,F LINE,DelGuazu
2026-09-08,16:20:10,755143000,,DelGuazu
2026-09-08,16:20:10,701006401,,DelGuazu
2026-09-08,16:20:10,701006412,IQUIQUE,DelGuazu
2026-09-08,16:20:10,312536000,SOFIA,DelGuazu
2026-09-08,16:20:10,720041000,LA GLORIA,DelGuazu
2026-09-08,16:20:10,701006933,,BellaVista
2026-09-08,16:20:10,755109000,INTREPIDO,BellaVista
2026-09-08,16:20:10,701001057,,BellaVista
2026-09-08,16:20:10,755002724,SANTA MARIA,BellaVista
2026-09-08,16:20:10,755111000,NA CHOLITA,BellaVista
2026-09-08,16:20:10,755008000,SARA A,BellaVista
2026-09-08,16:30:12,701006736,,SanLorenzo
2026-09-08,16:30:12,538090690,LEONARDO,SanLorenzo
2026-09-08,16:30:12,701503000,GC77 GFO SAN MATIAS,SanLorenzo
2026-09-08,16:30:12,352006388,NORSE BORNHOLM,SanLorenzo
2026-09-08,16:30:12,538006458,ODYSSEUS N,SanLorenzo
2026-09-08,16:30:12,563054100,MTM BIG APPLE,SanLorenzo
2026-09-08,16:30:12,563169600,CRYSTAL,SanLorenzo
2026-09-08,16:30:12,636024043,TG CRAB,SanLorenzo
2026-09-08,16:30:12,755003887,MARIA A,SanLorenzo
2026-09-08,16:30:12,538009547,MEDITERRANEAN SPIRIT,SanLorenzo
2026-09-08,16:30:12,311016600,CS CAPRICE,SanLorenzo
2026-09-08,16:30:12,755004073,MBIGUA\,SanLorenzo
2026-09-08,16:30:12,255916599,RANA,SanLorenzo
2026-09-08,16:30:12,636023256,INGENUITY,SanLorenzo
2026-09-08,16:30:12,7010004,,SanLorenzo
2026-09-08,16:30:12,636015971,STOLT ZULU,SanLorenzo
2026-09-08,16:30:12,720694000,IB LADARIO,SanLorenzo
